Instance,n_jobs,n_machines,p_iterations,p_pct,p_lambda,p_tabootenure,p_cooling_r,p_max_iters_nomejor,Initial Makespan,Optimized Makespan,Time (s)
tai50_15.txt - Instance 2,50,15,2000,0.2,0.05,20,0.9,10,4474,4052,14.555195569992065
tai50_15.txt - Instance 3,50,15,2000,0.2,0.05,20,0.9,10,3830,3830,15.794056415557861
tai50_15.txt - Instance 4,50,15,2000,0.2,0.05,20,0.9,10,4362,3951,16.883418083190918
tai50_15.txt - Instance 5,50,15,2000,0.2,0.05,20,0.9,10,4978,4073,16.097313165664673
tai50_15.txt - Instance 6,50,15,2000,0.2,0.05,20,0.9,10,4525,3921,16.099777460098267
tai50_15.txt - Instance 7,50,15,2000,0.2,0.05,20,0.9,10,4595,4164,14.582386493682861
tai50_15.txt - Instance 8,50,15,2000,0.2,0.05,20,0.9,10,4380,4258,14.771466493606567
tai50_15.txt - Instance 9,50,15,2000,0.2,0.05,20,0.9,10,4220,4039,16.01076650619507
tai50_15.txt - Instance 10,50,15,2000,0.2,0.05,20,0.9,10,4471,3836,14.820104837417603
tai50_20.txt - Instance 1,50,20,2000,0.2,0.05,20,0.9,10,4577,4577,24.849623918533325
tai50_20.txt - Instance 2,50,20,2000,0.2,0.05,20,0.9,10,4642,4642,28.082130908966064
tai50_20.txt - Instance 3,50,20,2000,0.2,0.05,20,0.9,10,4210,4210,25.615548610687256
tai50_20.txt - Instance 4,50,20,2000,0.2,0.05,20,0.9,10,4377,4305,26.91818380355835
tai50_20.txt - Instance 5,50,20,2000,0.2,0.05,20,0.9,10,4536,4363,26.412558555603027
tai50_20.txt - Instance 6,50,20,2000,0.2,0.05,20,0.9,10,4944,4553,26.36598300933838
tai50_20.txt - Instance 7,50,20,2000,0.2,0.05,20,0.9,10,4906,4529,24.898961544036865
tai50_20.txt - Instance 8,50,20,2000,0.2,0.05,20,0.9,10,4539,4440,28.162495374679565
tai50_20.txt - Instance 9,50,20,2000,0.2,0.05,20,0.9,10,4651,4603,26.801926374435425
tai50_20.txt - Instance 10,50,20,2000,0.2,0.05,20,0.9,10,4879,4825,25.79983425140381
tai100_20.txt - Instance 1,100,20,2000,0.2,0.05,20,0.9,10,7968,7968,84.66824078559875
tai100_20.txt - Instance 2,100,20,2000,0.2,0.05,20,0.9,10,7575,7462,85.98154807090759
tai100_20.txt - Instance 3,100,20,2000,0.2,0.05,20,0.9,10,8170,7965,82.79669094085693
tai100_20.txt - Instance 4,100,20,2000,0.2,0.05,20,0.9,10,8034,7655,82.89699172973633
tai100_20.txt - Instance 5,100,20,2000,0.2,0.05,20,0.9,10,8433,7936,86.20800256729126
tai100_20.txt - Instance 6,100,20,2000,0.2,0.05,20,0.9,10,7820,7765,85.75704002380371
tai100_20.txt - Instance 7,100,20,2000,0.2,0.05,20,0.9,10,8304,7745,86.791499376297
tai100_20.txt - Instance 8,100,20,2000,0.2,0.05,20,0.9,10,7910,7739,84.35251331329346
tai100_20.txt - Instance 9,100,20,2000,0.2,0.05,20,0.9,10,7843,7524,85.8596932888031
tai100_20.txt - Instance 10,100,20,2000,0.2,0.05,20,0.9,10,7869,7550,83.39781975746155
tai15_15.txt - Instance 1,15,15,2000,0.2,0.05,20,0.8,10,1865,1706,3.0634443759918213
tai15_15.txt - Instance 2,15,15,2000,0.2,0.05,20,0.8,10,1911,1695,3.2660911083221436
tai15_15.txt - Instance 3,15,15,2000,0.2,0.05,20,0.8,10,1942,1716,2.251835823059082
tai15_15.txt - Instance 4,15,15,2000,0.2,0.05,20,0.8,10,1946,1691,2.5635228157043457
tai15_15.txt - Instance 5,15,15,2000,0.2,0.05,20,0.8,10,1725,1668,2.6482391357421875
tai15_15.txt - Instance 6,15,15,2000,0.2,0.05,20,0.8,10,1739,1739,2.6387758255004883
tai15_15.txt - Instance 7,15,15,2000,0.2,0.05,20,0.8,10,1993,1716,2.432995557785034
tai15_15.txt - Instance 8,15,15,2000,0.2,0.05,20,0.8,10,1904,1687,2.4306488037109375
tai15_15.txt - Instance 9,15,15,2000,0.2,0.05,20,0.8,10,2057,2057,2.566781759262085
tai15_15.txt - Instance 10,15,15,2000,0.2,0.05,20,0.8,10,1808,1679,2.466035842895508
tai20_15.txt - Instance 1,20,15,2000,0.2,0.05,20,0.8,10,2225,2136,3.9333770275115967
tai20_15.txt - Instance 2,20,15,2000,0.2,0.05,20,0.8,10,2266,2031,3.873872756958008
tai20_15.txt - Instance 3,20,15,2000,0.2,0.05,20,0.8,10,2183,1989,3.7588324546813965
tai20_15.txt - Instance 4,20,15,2000,0.2,0.05,20,0.8,10,2278,1900,3.8002817630767822
tai20_15.txt - Instance 5,20,15,2000,0.2,0.05,20,0.8,10,2335,2031,4.3997790813446045
tai20_15.txt - Instance 6,20,15,2000,0.2,0.05,20,0.8,10,2089,2060,3.8609066009521484
tai20_15.txt - Instance 7,20,15,2000,0.2,0.05,20,0.8,10,2112,2112,6.121331214904785
tai20_15.txt - Instance 8,20,15,2000,0.2,0.05,20,0.8,10,2197,2046,3.9045090675354004
tai20_15.txt - Instance 9,20,15,2000,0.2,0.05,20,0.8,10,2123,2086,3.7590277194976807
tai20_15.txt - Instance 10,20,15,2000,0.2,0.05,20,0.8,10,1910,1910,3.5861549377441406
tai20_20.txt - Instance 1,20,20,2000,0.2,0.05,20,0.8,10,2679,2454,5.84966778755188
tai20_20.txt - Instance 2,20,20,2000,0.2,0.05,20,0.8,10,2519,2420,6.143497467041016
tai20_20.txt - Instance 3,20,20,2000,0.2,0.05,20,0.8,10,2449,2358,5.8305182456970215
tai20_20.txt - Instance 4,20,20,2000,0.2,0.05,20,0.8,10,2773,2473,5.432819366455078
tai20_20.txt - Instance 5,20,20,2000,0.2,0.05,20,0.8,10,2679,2333,6.142213344573975
tai20_20.txt - Instance 6,20,20,2000,0.2,0.05,20,0.8,10,2297,2297,7.399923324584961
tai20_20.txt - Instance 7,20,20,2000,0.2,0.05,20,0.8,10,2870,2563,6.249881029129028
tai20_20.txt - Instance 8,20,20,2000,0.2,0.05,20,0.8,10,2621,2383,6.43651819229126
tai20_20.txt - Instance 9,20,20,2000,0.2,0.05,20,0.8,10,2689,2446,5.896548509597778
tai20_20.txt - Instance 10,20,20,2000,0.2,0.05,20,0.8,10,2691,2511,6.083491563796997
tai30_15.txt - Instance 1,30,15,2000,0.2,0.05,20,0.8,10,3120,2653,6.533142566680908
tai30_15.txt - Instance 2,30,15,2000,0.2,0.05,20,0.8,10,3071,2784,6.816604375839233
tai30_15.txt - Instance 3,30,15,2000,0.2,0.05,20,0.8,10,2795,2718,6.549685716629028
tai30_15.txt - Instance 4,30,15,2000,0.2,0.05,20,0.8,10,3068,2834,6.716583013534546
tai30_15.txt - Instance 5,30,15,2000,0.2,0.05,20,0.8,10,3114,2853,6.68346905708313
tai30_15.txt - Instance 6,30,15,2000,0.2,0.05,20,0.8,10,2967,2792,6.615348815917969
tai30_15.txt - Instance 7,30,15,2000,0.2,0.05,20,0.8,10,3144,2762,6.137100696563721
tai30_15.txt - Instance 8,30,15,2000,0.2,0.05,20,0.8,10,2463,2463,6.646292448043823
tai30_15.txt - Instance 9,30,15,2000,0.2,0.05,20,0.8,10,3175,2706,6.816453695297241
tai30_15.txt - Instance 10,30,15,2000,0.2,0.05,20,0.8,10,2940,2473,5.936417579650879
tai30_20.txt - Instance 1,30,20,2000,0.2,0.05,20,0.8,10,3166,3166,10.712990999221802
tai30_20.txt - Instance 2,30,20,2000,0.2,0.05,20,0.8,10,3411,3143,12.599427938461304
tai30_20.txt - Instance 3,30,20,2000,0.2,0.05,20,0.8,10,3220,3081,12.299859762191772
tai30_20.txt - Instance 4,30,20,2000,0.2,0.05,20,0.8,10,3337,3239,11.58196496963501
tai30_20.txt - Instance 5,30,20,2000,0.2,0.05,20,0.8,10,3360,3157,12.453569650650024
tai30_20.txt - Instance 6,30,20,2000,0.2,0.05,20,0.8,10,3326,3321,10.562696933746338
tai30_20.txt - Instance 7,30,20,2000,0.2,0.05,20,0.8,10,3050,3050,12.217650890350342
tai30_20.txt - Instance 8,30,20,2000,0.2,0.05,20,0.8,10,3452,3168,12.047962188720703
tai30_20.txt - Instance 9,30,20,2000,0.2,0.05,20,0.8,10,3207,3035,10.686674356460571
tai30_20.txt - Instance 10,30,20,2000,0.2,0.05,20,0.8,10,3044,3044,10.696356534957886
tai50_15.txt - Instance 1,50,15,2000,0.2,0.05,20,0.8,10,4468,4109,16.316092014312744
tai50_15.txt - Instance 2,50,15,2000,0.2,0.05,20,0.8,10,4474,4474,16.19927167892456
tai50_15.txt - Instance 3,50,15,2000,0.2,0.05,20,0.8,10,3830,3830,17.89929485321045
tai50_15.txt - Instance 4,50,15,2000,0.2,0.05,20,0.8,10,4362,3953,14.73286485671997
tai50_15.txt - Instance 5,50,15,2000,0.2,0.05,20,0.8,10,4978,4075,16.357386589050293
tai50_15.txt - Instance 6,50,15,2000,0.2,0.05,20,0.8,10,4525,4347,15.908009767532349
tai50_15.txt - Instance 7,50,15,2000,0.2,0.05,20,0.8,10,4595,4456,15.345483779907227
tai50_15.txt - Instance 8,50,15,2000,0.2,0.05,20,0.8,10,4380,4380,16.702423334121704
tai50_15.txt - Instance 9,50,15,2000,0.2,0.05,20,0.8,10,4220,3951,16.886797666549683
tai50_15.txt - Instance 10,50,15,2000,0.2,0.05,20,0.8,10,4471,3997,13.211901187896729
tai50_20.txt - Instance 1,50,20,2000,0.2,0.05,20,0.8,10,4577,4577,25.14998769760132
tai50_20.txt - Instance 2,50,20,2000,0.2,0.05,20,0.8,10,4642,4642,25.09926128387451
tai50_20.txt - Instance 3,50,20,2000,0.2,0.05,20,0.8,10,4210,4210,27.503255605697632
tai50_20.txt - Instance 4,50,20,2000,0.2,0.05,20,0.8,10,4377,4212,26.078012228012085
tai50_20.txt - Instance 5,50,20,2000,0.2,0.05,20,0.8,10,4536,4368,27.44866704940796
tai50_20.txt - Instance 6,50,20,2000,0.2,0.05,20,0.8,10,4944,4458,25.40234088897705
tai50_20.txt - Instance 7,50,20,2000,0.2,0.05,20,0.8,10,4906,4752,24.844958305358887
tai50_20.txt - Instance 8,50,20,2000,0.2,0.05,20,0.8,10,4539,4448,25.081652402877808
tai50_20.txt - Instance 9,50,20,2000,0.2,0.05,20,0.8,10,4651,4651,23.988620281219482
tai50_20.txt - Instance 10,50,20,2000,0.2,0.05,20,0.8,10,4879,4879,27.60917568206787
tai100_20.txt - Instance 1,100,20,2000,0.2,0.05,20,0.8,10,7968,7968,85.44349813461304
tai100_20.txt - Instance 2,100,20,2000,0.2,0.05,20,0.8,10,7575,7575,87.50052094459534
tai100_20.txt - Instance 3,100,20,2000,0.2,0.05,20,0.8,10,8170,7970,88.44331288337708
tai100_20.txt - Instance 4,100,20,2000,0.2,0.05,20,0.8,10,8034,7714,81.54642391204834
tai100_20.txt - Instance 5,100,20,2000,0.2,0.05,20,0.8,10,8433,7989,91.18065357208252
tai100_20.txt - Instance 6,100,20,2000,0.2,0.05,20,0.8,10,7820,7693,85.76269602775574
tai100_20.txt - Instance 7,100,20,2000,0.2,0.05,20,0.8,10,8304,7753,85.24716854095459
tai100_20.txt - Instance 8,100,20,2000,0.2,0.05,20,0.8,10,7910,7910,79.39741802215576
tai100_20.txt - Instance 9,100,20,2000,0.2,0.05,20,0.8,10,7843,7628,87.44646000862122
tai100_20.txt - Instance 10,100,20,2000,0.2,0.05,20,0.8,10,7869,7538,84.58811402320862
tai15_15.txt - Instance 1,15,15,2000,0.3,0.01,50,0.9,10,1865,1744,2.9943625926971436
tai15_15.txt - Instance 2,15,15,2000,0.3,0.01,50,0.9,10,1911,1713,4.034939765930176
tai15_15.txt - Instance 3,15,15,2000,0.3,0.01,50,0.9,10,1942,1840,2.8469343185424805
tai15_15.txt - Instance 4,15,15,2000,0.3,0.01,50,0.9,10,1946,1724,2.813206434249878
tai15_15.txt - Instance 5,15,15,2000,0.3,0.01,50,0.9,10,1725,1725,2.851444721221924
tai15_15.txt - Instance 6,15,15,2000,0.3,0.01,50,0.9,10,1739,1707,2.5237252712249756
tai15_15.txt - Instance 7,15,15,2000,0.3,0.01,50,0.9,10,1993,1725,2.523402452468872
tai15_15.txt - Instance 8,15,15,2000,0.3,0.01,50,0.9,10,1904,1669,2.499875783920288
tai15_15.txt - Instance 9,15,15,2000,0.3,0.01,50,0.9,10,2057,1868,2.349889039993286
tai15_15.txt - Instance 10,15,15,2000,0.3,0.01,50,0.9,10,1808,1725,2.7500874996185303
tai20_15.txt - Instance 1,20,15,2000,0.3,0.01,50,0.9,10,2225,2062,3.799499034881592
tai20_15.txt - Instance 2,20,15,2000,0.3,0.01,50,0.9,10,2266,2027,3.750127077102661
tai20_15.txt - Instance 3,20,15,2000,0.3,0.01,50,0.9,10,2183,2128,3.5334134101867676
tai20_15.txt - Instance 4,20,15,2000,0.3,0.01,50,0.9,10,2278,2045,3.4370687007904053
tai20_15.txt - Instance 5,20,15,2000,0.3,0.01,50,0.9,10,2335,2131,4.195874929428101
tai20_15.txt - Instance 6,20,15,2000,0.3,0.01,50,0.9,10,2089,2064,3.5164921283721924
tai20_15.txt - Instance 7,20,15,2000,0.3,0.01,50,0.9,10,2112,2103,3.716768741607666
tai20_15.txt - Instance 8,20,15,2000,0.3,0.01,50,0.9,10,2197,2056,3.7166507244110107
tai20_15.txt - Instance 9,20,15,2000,0.3,0.01,50,0.9,10,2123,1970,3.5999436378479004
tai20_15.txt - Instance 10,20,15,2000,0.3,0.01,50,0.9,10,1910,1910,3.703460931777954
tai20_20.txt - Instance 1,20,20,2000,0.3,0.01,50,0.9,10,2679,2528,7.8456056118011475
tai20_20.txt - Instance 2,20,20,2000,0.3,0.01,50,0.9,10,2519,2369,6.865023136138916
tai20_20.txt - Instance 3,20,20,2000,0.3,0.01,50,0.9,10,2449,2409,6.9015185832977295
tai20_20.txt - Instance 4,20,20,2000,0.3,0.01,50,0.9,10,2773,2475,6.869518995285034
tai20_20.txt - Instance 5,20,20,2000,0.3,0.01,50,0.9,10,2679,2449,8.397990703582764
tai20_20.txt - Instance 6,20,20,2000,0.3,0.01,50,0.9,10,2297,2297,7.164706707000732
tai20_20.txt - Instance 7,20,20,2000,0.3,0.01,50,0.9,10,2870,2564,5.9832329750061035
tai20_20.txt - Instance 8,20,20,2000,0.3,0.01,50,0.9,10,2621,2496,5.932974576950073
tai20_20.txt - Instance 9,20,20,2000,0.3,0.01,50,0.9,10,2689,2482,6.266661643981934
tai20_20.txt - Instance 10,20,20,2000,0.3,0.01,50,0.9,10,2691,2456,5.949462890625
tai30_15.txt - Instance 1,30,15,2000,0.3,0.01,50,0.9,10,3120,2648,7.266465663909912
tai30_15.txt - Instance 2,30,15,2000,0.3,0.01,50,0.9,10,3071,2846,6.736480712890625
tai30_15.txt - Instance 3,30,15,2000,0.3,0.01,50,0.9,10,2795,2795,6.796660661697388
tai30_15.txt - Instance 4,30,15,2000,0.3,0.01,50,0.9,10,3068,2809,6.9830162525177
tai30_15.txt - Instance 5,30,15,2000,0.3,0.01,50,0.9,10,3114,2863,8.603203535079956
tai30_15.txt - Instance 6,30,15,2000,0.3,0.01,50,0.9,10,2967,2882,7.245984077453613
tai30_15.txt - Instance 7,30,15,2000,0.3,0.01,50,0.9,10,3144,2755,6.849668741226196
tai30_15.txt - Instance 8,30,15,2000,0.3,0.01,50,0.9,10,2463,2463,7.032958269119263
tai30_15.txt - Instance 9,30,15,2000,0.3,0.01,50,0.9,10,3175,2663,6.699735164642334
tai30_15.txt - Instance 10,30,15,2000,0.3,0.01,50,0.9,10,2940,2622,6.883370876312256
tai30_20.txt - Instance 1,30,20,2000,0.3,0.01,50,0.9,10,3166,3166,10.766022205352783
tai30_20.txt - Instance 2,30,20,2000,0.3,0.01,50,0.9,10,3411,3119,11.13307785987854
tai30_20.txt - Instance 3,30,20,2000,0.3,0.01,50,0.9,10,3220,3056,11.2498459815979
tai30_20.txt - Instance 4,30,20,2000,0.3,0.01,50,0.9,10,3337,3285,10.873247623443604
tai30_20.txt - Instance 5,30,20,2000,0.3,0.01,50,0.9,10,3360,3204,11.433905839920044
tai30_20.txt - Instance 6,30,20,2000,0.3,0.01,50,0.9,10,3326,3326,11.599016189575195
tai30_20.txt - Instance 7,30,20,2000,0.3,0.01,50,0.9,10,3050,3050,11.099794864654541
tai30_20.txt - Instance 8,30,20,2000,0.3,0.01,50,0.9,10,3452,3104,11.199731588363647
tai30_20.txt - Instance 9,30,20,2000,0.3,0.01,50,0.9,10,3207,3059,11.049748420715332
tai30_20.txt - Instance 10,30,20,2000,0.3,0.01,50,0.9,10,3044,3044,16.74916410446167
tai50_15.txt - Instance 1,50,15,2000,0.3,0.01,50,0.9,10,4468,4164,17.01620388031006
tai50_15.txt - Instance 2,50,15,2000,0.3,0.01,50,0.9,10,4474,4013,15.08611011505127
tai50_15.txt - Instance 3,50,15,2000,0.3,0.01,50,0.9,10,3830,3830,15.062647342681885
tai50_15.txt - Instance 4,50,15,2000,0.3,0.01,50,0.9,10,4362,4013,15.149521827697754
tai50_15.txt - Instance 5,50,15,2000,0.3,0.01,50,0.9,10,4978,3928,15.099390506744385
tai50_15.txt - Instance 6,50,15,2000,0.3,0.01,50,0.9,10,4525,4285,14.165915489196777
tai50_15.txt - Instance 7,50,15,2000,0.3,0.01,50,0.9,10,4595,4159,15.09959888458252
tai50_15.txt - Instance 8,50,15,2000,0.3,0.01,50,0.9,10,4380,4227,15.334365129470825
tai50_15.txt - Instance 9,50,15,2000,0.3,0.01,50,0.9,10,4220,4039,15.716350317001343
tai50_15.txt - Instance 10,50,15,2000,0.3,0.01,50,0.9,10,4471,3908,15.182276248931885
tai50_20.txt - Instance 1,50,20,2000,0.3,0.01,50,0.9,10,4577,4577,29.51565718650818
tai50_20.txt - Instance 2,50,20,2000,0.3,0.01,50,0.9,10,4642,4621,26.047208547592163
tai50_20.txt - Instance 3,50,20,2000,0.3,0.01,50,0.9,10,4210,4210,25.433459758758545
tai50_20.txt - Instance 4,50,20,2000,0.3,0.01,50,0.9,10,4377,4311,28.88184666633606
tai50_20.txt - Instance 5,50,20,2000,0.3,0.01,50,0.9,10,4536,4536,26.383082151412964
tai50_20.txt - Instance 6,50,20,2000,0.3,0.01,50,0.9,10,4944,4466,28.91856598854065
tai50_20.txt - Instance 7,50,20,2000,0.3,0.01,50,0.9,10,4906,4510,27.94535541534424
tai50_20.txt - Instance 8,50,20,2000,0.3,0.01,50,0.9,10,4539,4411,29.268746852874756
tai50_20.txt - Instance 9,50,20,2000,0.3,0.01,50,0.9,10,4651,4651,26.128762245178223
tai50_20.txt - Instance 10,50,20,2000,0.3,0.01,50,0.9,10,4879,4594,25.716351985931396
tai100_20.txt - Instance 1,100,20,2000,0.3,0.01,50,0.9,10,7968,7959,88.92984771728516
tai100_20.txt - Instance 2,100,20,2000,0.3,0.01,50,0.9,10,7575,7575,71.42479681968689
tai100_20.txt - Instance 3,100,20,2000,0.3,0.01,50,0.9,10,8170,8030,84.61909222602844
tai100_20.txt - Instance 4,100,20,2000,0.3,0.01,50,0.9,10,8034,7923,126.68939447402954
tai100_20.txt - Instance 5,100,20,2000,0.3,0.01,50,0.9,10,8433,7825,77.19027400016785
tai100_20.txt - Instance 6,100,20,2000,0.3,0.01,50,0.9,10,7820,7718,83.2764093875885
tai100_20.txt - Instance 7,100,20,2000,0.3,0.01,50,0.9,10,8304,7869,84.79732871055603
tai100_20.txt - Instance 8,100,20,2000,0.3,0.01,50,0.9,10,7910,7825,86.72987461090088
tai100_20.txt - Instance 9,100,20,2000,0.3,0.01,50,0.9,10,7843,7811,83.36377334594727
tai100_20.txt - Instance 10,100,20,2000,0.3,0.01,50,0.9,10,7869,7547,73.16394400596619
tai15_15.txt - Instance 1,15,15,2000,0.3,0.01,50,0.8,10,1865,1739,2.499919891357422
tai15_15.txt - Instance 2,15,15,2000,0.3,0.01,50,0.8,10,1911,1756,2.802590847015381
tai15_15.txt - Instance 3,15,15,2000,0.3,0.01,50,0.8,10,1942,1741,2.4794108867645264
tai15_15.txt - Instance 4,15,15,2000,0.3,0.01,50,0.8,10,1946,1864,2.5427350997924805
tai15_15.txt - Instance 5,15,15,2000,0.3,0.01,50,0.8,10,1725,1719,4.185429573059082
tai15_15.txt - Instance 6,15,15,2000,0.3,0.01,50,0.8,10,1739,1642,2.5214221477508545
tai15_15.txt - Instance 7,15,15,2000,0.3,0.01,50,0.8,10,1993,1723,2.9834325313568115
tai15_15.txt - Instance 8,15,15,2000,0.3,0.01,50,0.8,10,1904,1690,2.5497124195098877
tai15_15.txt - Instance 9,15,15,2000,0.3,0.01,50,0.8,10,2057,1793,2.483656406402588
tai15_15.txt - Instance 10,15,15,2000,0.3,0.01,50,0.8,10,1808,1704,3.6208298206329346
tai20_15.txt - Instance 1,20,15,2000,0.3,0.01,50,0.8,10,2225,2010,3.8952689170837402
tai20_15.txt - Instance 2,20,15,2000,0.3,0.01,50,0.8,10,2266,2069,4.0167152881622314
tai20_15.txt - Instance 3,20,15,2000,0.3,0.01,50,0.8,10,2183,2013,3.716583490371704
tai20_15.txt - Instance 4,20,15,2000,0.3,0.01,50,0.8,10,2278,2042,3.5829944610595703
tai20_15.txt - Instance 5,20,15,2000,0.3,0.01,50,0.8,10,2335,2062,3.6664600372314453
tai20_15.txt - Instance 6,20,15,2000,0.3,0.01,50,0.8,10,2089,2086,3.7836828231811523
tai20_15.txt - Instance 7,20,15,2000,0.3,0.01,50,0.8,10,2112,2112,3.8660526275634766
tai20_15.txt - Instance 8,20,15,2000,0.3,0.01,50,0.8,10,2197,2022,4.917022228240967
tai20_15.txt - Instance 9,20,15,2000,0.3,0.01,50,0.8,10,2123,1992,4.149354934692383
tai20_15.txt - Instance 10,20,15,2000,0.3,0.01,50,0.8,10,1910,1910,3.920675277709961
tai20_20.txt - Instance 1,20,20,2000,0.3,0.01,50,0.8,10,2679,2521,6.012000799179077
tai20_20.txt - Instance 2,20,20,2000,0.3,0.01,50,0.8,10,2519,2476,6.017131567001343
tai20_20.txt - Instance 3,20,20,2000,0.3,0.01,50,0.8,10,2449,2411,6.24971604347229
tai20_20.txt - Instance 4,20,20,2000,0.3,0.01,50,0.8,10,2773,2404,5.966165781021118
tai20_20.txt - Instance 5,20,20,2000,0.3,0.01,50,0.8,10,2679,2386,6.216655254364014
tai20_20.txt - Instance 6,20,20,2000,0.3,0.01,50,0.8,10,2297,2297,6.449458122253418
tai20_20.txt - Instance 7,20,20,2000,0.3,0.01,50,0.8,10,2870,2642,6.116605758666992
tai20_20.txt - Instance 8,20,20,2000,0.3,0.01,50,0.8,10,2621,2479,6.449847221374512
tai20_20.txt - Instance 9,20,20,2000,0.3,0.01,50,0.8,10,2689,2455,6.066313743591309
tai20_20.txt - Instance 10,20,20,2000,0.3,0.01,50,0.8,10,2691,2416,5.899952173233032
tai30_15.txt - Instance 1,30,15,2000,0.3,0.01,50,0.8,10,3120,2687,6.933504343032837
tai30_15.txt - Instance 2,30,15,2000,0.3,0.01,50,0.8,10,3071,2828,6.699388742446899
tai30_15.txt - Instance 3,30,15,2000,0.3,0.01,50,0.8,10,2795,2795,6.983566761016846
tai30_15.txt - Instance 4,30,15,2000,0.3,0.01,50,0.8,10,3068,2796,6.632989883422852
tai30_15.txt - Instance 5,30,15,2000,0.3,0.01,50,0.8,10,3114,2890,6.833551406860352
tai30_15.txt - Instance 6,30,15,2000,0.3,0.01,50,0.8,10,2967,2863,7.048715114593506
tai30_15.txt - Instance 7,30,15,2000,0.3,0.01,50,0.8,10,3144,2894,6.366949796676636
tai30_15.txt - Instance 8,30,15,2000,0.3,0.01,50,0.8,10,2463,2463,9.183164596557617
tai30_15.txt - Instance 9,30,15,2000,0.3,0.01,50,0.8,10,3175,2721,6.636348009109497
tai30_15.txt - Instance 10,30,15,2000,0.3,0.01,50,0.8,10,2940,2607,6.962842226028442
tai30_20.txt - Instance 1,30,20,2000,0.3,0.01,50,0.8,10,3166,3166,11.2992844581604
tai30_20.txt - Instance 2,30,20,2000,0.3,0.01,50,0.8,10,3411,3154,12.49971604347229
tai30_20.txt - Instance 3,30,20,2000,0.3,0.01,50,0.8,10,3220,3142,10.416146993637085
tai30_20.txt - Instance 4,30,20,2000,0.3,0.01,50,0.8,10,3337,3260,11.148186445236206
tai30_20.txt - Instance 5,30,20,2000,0.3,0.01,50,0.8,10,3360,3151,10.79993462562561
tai30_20.txt - Instance 6,30,20,2000,0.3,0.01,50,0.8,10,3326,3198,11.16599988937378
tai30_20.txt - Instance 7,30,20,2000,0.3,0.01,50,0.8,10,3050,3050,11.382827520370483
tai30_20.txt - Instance 8,30,20,2000,0.3,0.01,50,0.8,10,3452,3127,11.150046110153198
tai30_20.txt - Instance 9,30,20,2000,0.3,0.01,50,0.8,10,3207,3207,11.466066360473633
tai30_20.txt - Instance 10,30,20,2000,0.3,0.01,50,0.8,10,3044,3044,11.349427700042725
tai50_15.txt - Instance 1,50,15,2000,0.3,0.01,50,0.8,10,4468,4131,15.315974712371826
tai50_15.txt - Instance 2,50,15,2000,0.3,0.01,50,0.8,10,4474,4273,16.132824659347534
tai50_15.txt - Instance 3,50,15,2000,0.3,0.01,50,0.8,10,3830,3830,16.199228763580322
tai50_15.txt - Instance 4,50,15,2000,0.3,0.01,50,0.8,10,4362,3971,15.099772691726685
tai50_15.txt - Instance 5,50,15,2000,0.3,0.01,50,0.8,10,4978,4006,13.663753986358643
tai50_15.txt - Instance 6,50,15,2000,0.3,0.01,50,0.8,10,4525,4037,16.56853485107422
tai50_15.txt - Instance 7,50,15,2000,0.3,0.01,50,0.8,10,4595,4158,15.088510751724243
tai50_15.txt - Instance 8,50,15,2000,0.3,0.01,50,0.8,10,4380,4225,15.026833772659302
tai50_15.txt - Instance 9,50,15,2000,0.3,0.01,50,0.8,10,4220,4005,16.74949598312378
tai50_15.txt - Instance 10,50,15,2000,0.3,0.01,50,0.8,10,4471,3895,15.53285026550293
tai50_20.txt - Instance 1,50,20,2000,0.3,0.01,50,0.8,10,4577,4577,25.049132823944092
tai50_20.txt - Instance 2,50,20,2000,0.3,0.01,50,0.8,10,4642,4640,25.632042407989502
tai50_20.txt - Instance 3,50,20,2000,0.3,0.01,50,0.8,10,4210,4210,24.64912176132202
tai50_20.txt - Instance 4,50,20,2000,0.3,0.01,50,0.8,10,4377,4377,23.753344297409058
tai50_20.txt - Instance 5,50,20,2000,0.3,0.01,50,0.8,10,4536,4495,25.489636421203613
tai50_20.txt - Instance 6,50,20,2000,0.3,0.01,50,0.8,10,4944,4563,24.60806441307068
tai50_20.txt - Instance 7,50,20,2000,0.3,0.01,50,0.8,10,4906,4624,23.34511685371399
tai50_20.txt - Instance 8,50,20,2000,0.3,0.01,50,0.8,10,4539,4345,26.352384567260742
tai50_20.txt - Instance 9,50,20,2000,0.3,0.01,50,0.8,10,4651,4651,25.22911524772644
tai50_20.txt - Instance 10,50,20,2000,0.3,0.01,50,0.8,10,4879,4614,24.38240337371826
tai100_20.txt - Instance 1,100,20,2000,0.3,0.01,50,0.8,10,7968,7968,123.19549775123596
tai100_20.txt - Instance 2,100,20,2000,0.3,0.01,50,0.8,10,7575,7563,85.7181248664856
tai100_20.txt - Instance 3,100,20,2000,0.3,0.01,50,0.8,10,8170,8137,77.17970657348633
tai100_20.txt - Instance 4,100,20,2000,0.3,0.01,50,0.8,10,8034,7718,91.580153465271
tai100_20.txt - Instance 5,100,20,2000,0.3,0.01,50,0.8,10,8433,7862,83.14255833625793
tai100_20.txt - Instance 6,100,20,2000,0.3,0.01,50,0.8,10,7820,7736,87.07928228378296
tai100_20.txt - Instance 7,100,20,2000,0.3,0.01,50,0.8,10,8304,7864,85.56339168548584
